GUID	Text
114899	Fue muy irresponsable por tu parte interferir en nuestros estabilizadores climáticos sin preguntarnos. Pero la situación ha empeorado, y debo decir que no me imagino al Sr. Jorgensen resolviéndolo él mismo.
114900	Y, por favor, recuérdale al Sr. Jorgensen que no sea tan descuidado en el futuro. Odio pensar en lo que la Guardia Orbital podría hacer con nuestra tecnología.
114901	Has hecho una gran aportación al mantenimiento de la estabilidad climática de la Tierra. No somos desagradecidos. Por lo tanto, si quieres que el clima local sufra ciertos cambios específicos para tu beneficio, puedes pedírnoslo.
114949	Mmm, todo parece estar en orden por aquí. Por favor, continúa con el desmantelamiento de la plataforma petrolífera.
114950	Gracias por informarme. Este pozo petrolífero está en un estado crítico. Tienes permiso para acceder a él y adoptar las contramedidas que sean necesarias.
115262	Bien, veo que estás en el lugar. Ya podemos examinar la filtración de petróleo de este sector. ¡Todas las bombas de petróleo a máxima potencia!
114951	Podría haber provocado una catástrofe a gran escala. Por suerte, todavía hay gente que siente una gran responsabilidad para con nuestro planeta. Gente como tú.
115527	Debo advertírtelo: si te abres camino a la fuerza, toda la zona se desestabilizará.
115529	¡Esto supone una evidente violación de las normas! ¡Este proyecto ya no cuenta con el apoyo de los Custodiadores Árticos!
116053	La Guardia Orbital va a lanzar una ofensiva a gran escala contra nuestros asentamientos. No tenemos una armada en condiciones, y ellos tienen unos buques de combate superiores a cualquier cosa que he visto jamás. ¡Ayúdanos!
116054	Sus ataques no parecen reducirse. No podremos aguantar mucho más contra sus barcos de guerra. El destino de los Custodiadores Árticos está en juego.
116055	Saben que no tenemos medios para defendernos. Pero siguen amenazándonos con una oleada tras otra de buques de guerra. Dependemos completamente de tu apoyo.
116062	¡La siguiente confrontación es inevitable! ¡Prepárate!
116063	¡Todavía no ha terminado! ¡Se acerca el siguiente acorazado!
116064	¡Viene otro más! ¡Tienes que retenerlo! ¡Retenlo!
116065	¡Son ellos! ¡Prepárate!
116066	¡Detenlos!
116067	¡No te retires, no dejes que te ganen terreno!
109099	Bien.
109100	Por fin.
109101	Me alegro de que haya terminado.
109102	Qué bien que eso ya sea agua pasada.
109103	Un problema menos.
109104	Me alegro de que esté resuelto.
109105	Un peligro menos.
109106	Hoy es un buen día.
109107	Mejor.
109108	Un resultado satisfactorio.
109109	Me tranquiliza.
109110	Mucho mejor.
109111	Qué alivio.
109112	Debo admitir que lo has hecho bien.
109113	Cuando hay que reconocer el mérito, se reconoce. Lo has hecho bien.
109114	Debo admitir que has cumplido con tu obligación.
109115	Has sido muy sensato de tu parte.
109116	Lo has hecho mejor de lo que esperaba.
109117	Sí, lo has hecho bastante bien.
109118	Buen trabajo. Quizá me equivoqué contigo.
109119	Me has sorprendido. Positivamente.
109120	Hoy has hecho algo bueno.
109121	Has hecho un buen trabajo esta vez.
109122	Básicamente, un desastre.
109123	Más o menos lo que esperaba.
109124	Terrible. Perturbador.
109125	Muy inquietante.
109126	No sirve de mucho.
109127	Esto es peligroso.
109128	Más cosas de las que preocuparnos.
109129	Esperamos que eso no siente precedente.
109130	Una atrocidad.
109131	Un desastre.
109132	Eso es lo que pasa cuando uno no pone interés.
109133	Eso es lo que sucede cuando no prestas atención.
109134	Mira lo que has hecho...
109135	Siempre te ciegas ante las consecuencias de dichos actos.
109136	Sabes el daño que va a causar esto, ¿verdad?
109137	Esperaba que fueras descuidado, pero no tanto.
109138	Típico de ti.
109139	Debería haber sabido que tú... No importa.
109140	Si no piensas ser considerado, no te molestes.
109141	No debería habértelo pedido...
109142	¿Sí?
109143	¿Qué pasa?
109144	¿Qué es lo que quieres?
109145	Hola.
109146	¿Mmm?
109147	¿Qué te trae por aquí?
109148	¿Por qué me molestas?
109149	Espero que sea importante.
109150	Di lo que tengas que decir.
109151	Habla.
109152	Lo miraré.
109153	Supongo.
109154	De acuerdo.
109155	Muy bien.
109156	Vale.
109157	En este caso, estoy contigo.
109158	Vale, le daré una oportunidad.
109159	Vale, a ver qué puedo hacer.
109160	Vale, lo haré.
109161	Vale, pero estaré esperando resultados.
109162	No.
109163	Olvídalo.
109164	Imposible.
109165	Jamás.
109166	De ninguna manera.
109167	No lo haré. Y tú tampoco deberías hacerlo.
109168	No. Me sorprende que me lo hayas pedido.
109169	No puedes hablar en serio.
109170	Ya sabes cuál es mi punto de vista. No.
109171	Tu petición es inaceptable.
109172	No por mí, por el bien del planeta.
109173	Este es tu departamento. No el nuestro.
109174	Podrías hacer algo relevante.
109175	Esto tiene mucha importancia.
109176	O lo tomas o lo dejas. Pero es una oportunidad.
109177	Quieres convencernos de que eres fiable. Entonces, haz lo que dices.
109178	Has dado buen ejemplo.
109179	¡Por fin tomas partido por una causa digna!
109180	Me sorprendes. Lo has hecho bien.
109181	Si quieres que te diga la verdad, lo has hecho muy bien.
109182	Parece que lo comprendes. Bien.
109183	No suelo equivocarme con la gente. Pero en tu caso...
109184	Debo decir que tus cualidades me sorprenden.
109185	No hay nada de lo que quejarse. Bien.
109186	Al menos no has provocado mucho caos.
109187	Vaya, ¿qué otra cosa iba a esperar?
109188	Ya has hecho suficiente. A partir de aquí nos encargaremos nosotros.
113530	Tienes una gran responsabilidad.
113531	¿Tengo que recordarte cuáles son tus obligaciones?
113532	Te tomo la palabra.
113533	Es necesario.
113534	Por favor, mientras lo haces debes respetar nuestras directrices.
113535	Estoy esperando.
113536	Si tú estás aquí, ¿quién está ahí fuera resolviendo el problema?
113537	Por favor, tenlo en cuenta.
113453	No pensé que serías la clase de persona que abandona un proyecto.
113454	Creo que estás fijando prioridades equivocadas.
113455	La tenacidad es una recompensa en sí misma. Aunque veo que, para ti, no.
109189	Ahí.
109190	Ese.
109191	¿Qué? Sí, eso.
109192	Así que no tienes problemas de vista...
109193	Sí, es ese.
109194	Bien. Eso es.
109195	Vaya, has avanzado un paso más de lo que esperaba.
109196	Exactamente.
109197	Por aquí.
109198	Ahora, ve hacia allí.
109199	Está ahí. ¿Es que no lo ves?
109200	Sí, ahí. Venga, date prisa.
109201	Deja de hacerme perder el tiempo y muévete.
109202	Sí, está aquí.
109203	Ve ahí inmediatamente.
113539	No tardes demasiado.
109204	El problema está resultando más enrevesado de lo que esperaba.
109205	Has completado los preliminares. Y ahora, el paso siguiente.
109206	Ya deberías haberte familiarizado con el problema. ¿Preparado para continuar?
109207	Esos terroristas son un peligro. Y no solo para nosotros.
109208	Vas a necesitar todas las fuerzas que puedas reunir. Esto va a ser peligroso.
109209	Debes tener cuidado. Esa gente "primero dispara y luego se olvida de las preguntas“.
109210	Normalmente no recurrimos a la violencia. Pero esta vez te doy permiso explícito para hacerlo.
109211	No contamos con los recursos militares necesarios para esto. Para ti, la cuestión podría ser distinta.
109212	Has evitado el desastre. Debo darte las gracias.
109213	Has suavizado una situación muy desagradable. Muchas gracias.
109214	Los daños podrían haber sido mucho mayores. Te lo agradezco.
116056	Debo darte las gracias. Sin ti, no quedaría nada de nuestros protectorados.
116057	Eres el aliado más responsable que tenemos contra todos esos lunáticos. No sé cómo no me di cuenta antes.
116058	Se acabó, de momento. Pero esto no es más que la calma antes de la siguiente tormenta. Espero que podamos contar contigo cuando llegue el momento.
109215	Uno pensaría que recurrir a la violencia serviría para cambiar las cosas.
109216	Una pesadilla medioambiental, y todo para nada.
109217	Los heridos se han recuperado. Es lo mejor que puedo decir de la situación.
116059	Una catástrofe. Tengo que evacuar inmediatamente nuestros asentamientos cercanos. Espero que, en el futuro, podamos echarlos.
116060	Nuestras esperanzas han sido en vano. ¡Sin embargo, mientras todavía quede una mota blanca en los glaciares, volveremos para luchar!
116061	Tanta tristeza, tanta muerte. ¿Qué es lo que buscan esos terroristas...?
109218	Todos somos partícipes de la preservación de la zona ártica. Incluido tú.
109219	Las generaciones futuras te lo agradecerán.
109220	La gente como tú es responsable de la situación en la que estamos.
109221	No les guardo rencor a los cazadores furtivos que mataron a mi padre. Sí lo hacía cuando no era más que un chaval de diecisiete años. Pero con el tiempo me di cuenta de algo. Cuando te crías en una sociedad que se define a través del tomar, tener, acumular... Lo natural es brutalizar a los demás y ser brutalizado por ellos.
109222	Se han realizado intentos para permitir la presencia de mascotas en la Luna. No es un entorno muy adecuado. Eso me recuerda que tengo que comprar más comida de perros para Haluuq... Espero que se esté comportando durante mi ausencia.
109223	Los Custodiadores Árticos están aquí para proteger tesoros que la mayoría de la gente ni siquiera sabe que existen. Tesoros como la oportunidad de vivir en un planeta sano y habitable.
109224	No es que me oponga al Programa de Licencia Lunar. Es solo que no me gustan las acciones abruptas. Pero, quizá, la corporación simplemente carece de experiencia en el desarrollo a largo plazo. Bueno, pues nosotros llevamos en esto mucho más tiempo que ellos.
109225	Es una lucha constante por proteger nuestras reservas árticas frente a las garras rapaces de las grandes empresas. Ojalá la corporación nos apoyara más, pero están demasiado ocupados tratando de conseguir votos.
109226	Lo único más sorprendente que la avaricia humana es su creencia ilógica de que tienen derecho a esa avaricia. Los Cinco Grandes conocen muy bien esa línea de pensamiento.
109227	Los Custodiadores Árticos son la consciencia medioambiental de la humanidad. No me sorprende que no seamos populares.
109228	Hace unos días, alguien contactó con nosotros. Se niega a darnos su verdadero nombre, así que yo me negaré a interpretar sus mensajes como algo que no sea una simple manipulación.
109229	La Tierra es como un invernadero. Para proteger la vida que hay dentro, hay que equilibrar todas las condiciones con el mayor esmero. Pero los Cinco Grandes prefieren tirar piedras.
109230	Mucha gente me considera arisco y taciturno. Pero lo que pasa es que no tengo paciencia con los necios.
109231	Ojalá la gente pensara más. Disculpa, no suelo dejar volar mi fantasía.
109232	Las posesiones no nos hacen ricos. Lo que nos hace ricos son las experiencias que vivimos.
109233	Ahí fuera, uno tiene tiempo para pensar y reflexionar. Un tesoro incalculable. Ojalá Jorgenson lo aceptara. Podría incluso curar su constante nerviosismo.
109234	Es imposible ponerle precio a la paz y a la belleza que nos ofrece el Ártico. Los Cinco Grandes tienen problemas para aceptarlo.
109235	Jamás olvidaré la primera vez que vi a una foca arpa salir a respirar por el agujero del hielo. Fue un momento muy hermoso.
109236	¿Cómo puede alguien ver este lugar y no enamorarse de él? Es una pregunta retórica, por supuesto. Los Cinco Grandes no se pararían ni un segundo a pensar en lo que están explotando.
109237	Es el Día de la Tierra. Por favor, sé responsable. Solo tenemos un planeta Tierra.
113456	El cazador sobrevive manteniéndose oculto.
113457	Tienes que aprender a no ser nada más que la nieve que te rodea.
113458	Una oportunidad perdida.
113459	Silencio ahora, te estás acercando.
113460	Abre bien los ojos. Estás cerca...
113461	Estás cerca, muy cerca. Fíjate bien.
113462	Aprendes rápido las costumbres de la caza.
113463	Lo has hecho bien.
113464	Buen trabajo. Quizá, después de todo, este sea tu sitio.
113540	¡Ni se te ocurra tocar nada!
113541	Es una tecnología muy delicada. Ni siquiera deberías estar aquí.
113542	Si se pulsa un botón por error, podría provocar una catástrofe. Será mejor que te vayas.
113543	Puedes construir aquí tus instalaciones. Solo aquí.
113544	Espero que hayas leído nuestra normativa sobre construcción.
113545	Esta parcela está a tu disposición. Pero no te pases.
113546	Ah, sí. ¡Entra, por favor!
113547	Verás, la red de estabilización funciona bien.
113548	¿No te parece una maravilla de la ingeniería?
113549	Este espacio para construcción te ha sido asignado exclusivamente.
113550	Haz lo que consideres oportuno.
113551	Tómalo. Confío plenamente en ti.
115068	Veo que has llegado. Soy el Dr. Howard Young, En primer lugar, déjame recordarte que debes cumplir nuestras normas en todo momento. No quiero que se repitan aquí incidentes como el sabotaje de tu central.
115882	Hemos tenido nuestras dificultades en el pasado, pero me gustaría felicitarte, sinceramente.
115931	¡intrusos! ¡Todos los barcos, fuego a discreción!
115932	¡Estaciones de combate! ¡Bloqueo a todos los accesos! ¡Que no escape nadie!
115933	¿Qué? ¿Cómo has descubierto...? Da igual, no vivirás para contárselo a nadie...
115934	¡Vaya, tenemos visita! Todos los barcos, estaciones de combate. ¡Demostradles lo buenos anfitriones que somos!
115935	La energía por fusión puede ser una fuerza muy destructiva y estamos a punto de hacer un gran descubrimiento. Qué pena que no vayas a vivir para ver las primeras pruebas de campo.
115936	¡Todos los barcos al sector alfa! ¡Nivel de seguridad máximo!
115937	¡Disparad! ¡Que no haya prisioneros!
115938	¡Están en nuestro sistema! ¡Ejecutad los protocolos de seguridad!
115943	¡No vaciléis! ¡No... no pueden... detenedlos!
115944	Vale. Pero tendremos nuestra venganza, ya lo verás.
115945	Nuestros... nuestros datos. Te juro que recibirás tu merecido. Me encargaré de ello personalmente.
115946	¡Maldita sea... rápido! ¡Sin piedad!
115947	Lo único que pedíamos era respeto... pero tú...  Tú prefieres tratarnos como siempre nos has tratado. Bien, estamos preparados para esta eventualidad.
115948	No intentes negociar con nosotros. Perdiste ese derecho en el momento en que despegaron tus lanzaderas. Y ahora, tendrás nuestra respuesta.
115949	Vaya, has conseguido imponerte. Pero ese era solo uno...
115950	Este es para ti.
115951	¡Deja de hacerte el duro! ¡En la siguiente oleada, no te quedará nada!
115952	¡Al ataque!
115953	¡Sin piedad!
115915	¡Te niegas a comprenderlo! ¡Ya no queremos vivir bajo las leyes de Global Union! ¡No tienes derecho a estar aquí!
115916	Nunca me he negado a una solución diplomática. ¡Pero si no quieres aceptar nuestros términos, dejaré que hablen las armas!
